8.500000e+07	  3	  3000	  1438	1.024944773639473e-03	3.162277660168376e+01	6.913336501807357e+00
8.600000e+07	  3	  3000	  2569	1.291594772516515e-03	3.162277660168376e+01	7.352559331680259e+00
8.700000e+07	  3	  3000	   266	1.962545683791025e-03	3.162277660168376e+01	7.792690074953580e+00
8.800000e+07	  3	  3000	  1427	1.004451287908374e-03	3.162277660168376e+01	8.234211161119610e+00
8.900000e+07	  3	  3000	     2	9.121932100598836e-06	3.162277660168376e+01	8.672357055593045e+00
9.000000e+07	  3	  3000	  1938	1.058414126240796e-03	3.162277660168376e+01	9.112995918775020e+00
9.100000e+07	  3	  3000	   641	1.766821596146907e-03	3.162277660168376e+01	9.556159338765999e+00
9.200000e+07	  3	  3000	  1513	1.633975748332286e-03	3.162277660168376e+01	9.998977977789187e+00
9.300000e+07	  3	  3000	     2	7.965856649127984e-06	3.162277660168376e+01	1.045586359305803e+01
9.400000e+07	  3	  3000	  2476	2.043021784130067e-03	4.216965034285818e+01	3.552126597164816e-01
9.500000e+07	  3	  3000	  1561	1.224938294078656e-03	4.216965034285818e+01	8.025517950082883e-01
9.600000e+07	  3	  3000	   123	1.214783020958096e-03	4.216965034285818e+01	1.256511005126382e+00
9.700000e+07	  3	  3000	  2041	2.121473278807467e-03	4.216965034285818e+01	1.696004866210864e+00
9.800000e+07	  3	  3000	  1603	1.432873231858170e-03	4.216965034285818e+01	2.143456700683991e+00
9.900000e+07	  3	  3000	  1992	1.402045809696809e-03	4.216965034285818e+01	2.594117650756131e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+08	  3	  3000	   144	1.445183351074521e-03	4.216965034285818e+01	3.031885446767125e+00
1.010000e+08	  3	  3000	   195	1.230426616870538e-03	4.216965034285818e+01	3.472176407289505e+00
1.020000e+08	  3	  3000	   470	1.649731300700335e-03	4.216965034285818e+01	3.918932090589101e+00
1.030000e+08	  3	  3000	  1591	1.345721493439962e-03	4.216965034285818e+01	4.374925402718649e+00
1.040000e+08	  3	  3000	   673	1.359282087769097e-03	4.216965034285818e+01	4.814193465438558e+00
1.050000e+08	  3	  3000	  2038	1.949210530638532e-03	4.216965034285818e+01	5.260174555777950e+00
1.060000e+08	  3	  3000	  1461	1.637425782183769e-03	4.216965034285818e+01	5.704253753993402e+00
1.070000e+08	  3	  3000	     1	7.161528875417765e-06	4.216965034285818e+01	6.153896613021680e+00
1.080000e+08	  3	  3000	   696	2.170518822443940e-03	4.216965034285818e+01	6.603653205933054e+00
1.090000e+08	  3	  3000	  1030	1.716055182049222e-03	4.216965034285818e+01	7.051544464333320e+00
1.100000e+08	  3	  3000	   367	1.680705307166733e-03	4.216965034285818e+01	7.498788801268376e+00
1.110000e+08	  3	  3000	  2056	2.016048918511555e-03	4.216965034285818e+01	7.939495492341704e+00
1.120000e+08	  3	  3000	   615	1.626232102495804e-03	4.216965034285818e+01	8.397527558698103e+00
t_sys = 5.094813e+01 [yr]	i = 2276	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
1.130000e+08	  3	  3000	  1096	1.066369279250613e-03	4.216965034285818e+01	8.840701379126958e+00
1.140000e+08	  3	  3000	  1437	1.773108412593155e-03	4.216965034285818e+01	9.282560575932481e+00
1.150000e+08	  3	  3000	  1491	1.665347754412099e-03	4.216965034285818e+01	9.735474702995912e+00
1.160000e+08	  3	  3000	  1922	1.158662253196144e-03	4.216965034285818e+01	1.016211680650792e+01
1.170000e+08	  3	  3000	  1909	1.606123051241369e-03	4.216965034285818e+01	1.060388093533811e+01
1.180000e+08	  3	  3000	     2	9.214142937120406e-06	4.216965034285818e+01	1.105372473217560e+01
1.190000e+08	  3	  3000	  2082	1.805194707783436e-03	4.216965034285818e+01	1.150755968995992e+01
t_sys = 5.404657e+01 [yr]	i = 954	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
1.200000e+08	  3	  3000	  2787	2.028635146296309e-03	4.216965034285818e+01	1.195828837216817e+01
1.210000e+08	  3	  3000	   996	1.382344419064610e-03	4.216965034285818e+01	1.240270790816395e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[996]	= 8.685526e-03
E_error	= 6.151398318768980e-01
L_error	= -nan
dE_correct	= 0.000000000000000e+00
step	= 1.210000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= pow(10.0,1.0/8.0)
-----
real time	= 14161.645777[s]
user time	= 42448.872000[s]
system time	= 6.324000[s]
Execution Time	(total	= 1.416165e+04 [s])
Energy			= 0.000000e+00 [s]	 0.00 [%]
Orbital_Elements	= 0.000000e+00 [s]	 0.00 [%]
Predictor		= 0.000000e+00 [s]	 0.00 [%]
Corrector		= 0.000000e+00 [s]	 0.00 [%]
Iteration		= 0.000000e+00 [s]	 0.00 [%]
Collision_Judgement	= 0.000000e+00 [s]	 0.00 [%]
Fragmentation		= 0.000000e+00 [s]	 0.00 [%]
Others			= 1.416165e+04 [s]	100.00 [%]
-----
myid = 7	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-15_ecc5E-2_frag_acc/rand08/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-15_ecc5E-2_frag_acc/rand08/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.210000e+08	  3	  3000	   996	1.382344419064610e-03	4.216965034285818e+01	1.240270790816395e+01
1.220000e+08	  3	  3000	  2873	1.227516224653973e-03	4.216965034285818e+01	1.283773685844110e+01
1.230000e+08	  3	  3000	  2857	1.303124615217331e-03	4.216965034285818e+01	1.327696897164700e+01
1.240000e+08	  3	  3000	  1371	1.425131581209627e-03	4.216965034285818e+01	1.371472346655019e+01
1.250000e+08	  3	  3000	  1976	1.801712016801668e-03	5.623413251903484e+01	8.528409937894765e-02
1.260000e+08	  3	  3000	  1137	2.108574594007435e-03	5.623413251903484e+01	5.270502362816212e-01
1.270000e+08	  3	  3000	  2337	1.707170741455066e-03	5.623413251903484e+01	9.622297756551911e-01
1.280000e+08	  3	  3000	    47	1.469065811183010e-03	5.623413251903484e+01	1.396123414898697e+00
1.290000e+08	  3	  3000	  1100	1.438107348041204e-03	5.623413251903484e+01	1.834877999822161e+00
1.300000e+08	  3	  3000	   300	2.216874062595341e-03	5.623413251903484e+01	2.273527080574170e+00
1.310000e+08	  3	  3000	  2166	1.466547275058906e-03	5.623413251903484e+01	2.712411471926012e+00
1.320000e+08	  3	  3000	  2080	1.980055708114390e-03	5.623413251903484e+01	3.152241634416333e+00
1.330000e+08	  3	  3000	  2128	1.285568500968375e-03	5.623413251903484e+01	3.589487174037464e+00
1.340000e+08	  3	  3000	   506	1.269841710652091e-03	5.623413251903484e+01	4.028007673016825e+00
1.350000e+08	  3	  3000	  1947	1.336503692611280e-03	5.623413251903484e+01	4.469014146645094e+00
1.360000e+08	  3	  3000	   787	1.175640542359141e-03	5.623413251903484e+01	4.903021967529512e+00
1.370000e+08	  3	  3000	   367	1.603285428521644e-03	5.623413251903484e+01	5.344584044024439e+00
1.380000e+08	  3	  3000	     2	7.515067069534198e-06	5.623413251903484e+01	5.778802821236646e+00
1.390000e+08	  3	  3000	  1567	2.392769194074617e-03	5.623413251903484e+01	6.216818938475717e+00
1.400000e+08	  3	  3000	   182	1.548066165911111e-03	5.623413251903484e+01	6.657659538956044e+00
1.410000e+08	  3	  3000	  2329	1.578233924374165e-03	5.623413251903484e+01	7.093895314508998e+00
1.420000e+08	  3	  3000	     1	7.111992632177266e-06	5.623413251903484e+01	7.534546278281142e+00
1.430000e+08	  3	  3000	  1655	1.037084717025865e-03	5.623413251903484e+01	7.972871728039028e+00
1.440000e+08	  3	  3000	   958	2.370812838769117e-03	5.623413251903484e+01	8.412062183872484e+00
1.450000e+08	  3	  3000	   504	1.162879846118160e-03	5.623413251903484e+01	8.852169877388746e+00
1.460000e+08	  3	  3000	     3	8.856350484553897e-06	5.623413251903484e+01	9.292172833993396e+00
1.470000e+08	  3	  3000	  2135	1.503823788694202e-03	5.623413251903484e+01	9.726921656523903e+00
1.480000e+08	  3	  3000	   404	2.217777664398134e-03	5.623413251903484e+01	1.016755812090146e+01
1.490000e+08	  3	  3000	   837	1.289882072360284e-03	5.623413251903484e+01	1.060523709466989e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.500000e+08	  3	  3000	  2321	1.645198190018081e-03	5.623413251903484e+01	1.104331839740933e+01
1.510000e+08	  3	  3000	  2535	1.708624307098879e-03	5.623413251903484e+01	1.148216952359423e+01
1.520000e+08	  3	  3000	  1719	1.205070773427651e-03	5.623413251903484e+01	1.192054221555124e+01
1.530000e+08	  3	  3000	   377	1.665384080958825e-03	5.623413251903484e+01	1.235882082016123e+01
1.540000e+08	  3	  3000	  1833	1.793786425677422e-03	5.623413251903484e+01	1.279840015745825e+01
1.550000e+08	  3	  3000	   972	2.058367760032206e-03	5.623413251903484e+01	1.323492785158018e+01
1.560000e+08	  3	  3000	   676	1.240427617119599e-03	5.623413251903484e+01	1.367447669635369e+01
1.570000e+08	  3	  3000	  1910	2.007857531947997e-03	5.623413251903484e+01	1.411198190456700e+01
1.580000e+08	  3	  3000	   970	1.786951778783037e-03	5.623413251903484e+01	1.455038990799573e+01
1.590000e+08	  3	  3000	   858	1.225273048289168e-03	5.623413251903484e+01	1.499211058074003e+01
1.600000e+08	  3	  3000	  1099	1.357621416032404e-03	5.623413251903484e+01	1.543128245249974e+01
1.610000e+08	  3	  3000	   749	1.434340904108243e-03	5.623413251903484e+01	1.586857302869402e+01
1.620000e+08	  3	  3000	  1043	1.264063669178725e-03	5.623413251903484e+01	1.630963610257152e+01
1.630000e+08	  3	  3000	     2	7.323791888533126e-06	5.623413251903484e+01	1.674523871294540e+01
1.640000e+08	  3	  3000	  1031	1.809318412389207e-03	5.623413251903484e+01	1.718546436055490e+01
1.650000e+08	  3	  3000	  2981	1.417044696142375e-03	5.623413251903484e+01	1.762426905191838e+01
1.660000e+08	  3	  3000	  1170	1.222207120691512e-03	5.623413251903484e+01	1.805928922089648e+01
1.670000e+08	  3	  3000	  2830	1.960265403280194e-03	5.623413251903484e+01	1.850114123774058e+01
1.680000e+08	  3	  3000	     3	9.029809933650058e-06	7.498942093324550e+01	1.798068178717751e-01
1.690000e+08	  3	  3000	    91	1.676681020735535e-03	7.498942093324550e+01	6.188878446906254e-01
1.700000e+08	  3	  3000	  2858	1.281698941148344e-03	7.498942093324550e+01	1.056096023543884e+00
1.710000e+08	  3	  3000	     2	9.462508918904912e-06	7.498942093324550e+01	1.495419039833923e+00
1.720000e+08	  3	  3000	   385	1.601170400147806e-03	7.498942093324550e+01	1.931482347316105e+00
1.730000e+08	  3	  3000	  2754	1.840228437189646e-03	7.498942093324550e+01	2.372986035490127e+00
1.740000e+08	  3	  3000	  1862	1.543982992867327e-03	7.498942093324550e+01	2.809151356723548e+00
1.750000e+08	  3	  3000	   197	1.222038054844143e-03	7.498942093324550e+01	3.249232235862705e+00
1.760000e+08	  3	  3000	   583	2.034857925084547e-03	7.498942093324550e+01	3.687522083559769e+00
1.770000e+08	  3	  3000	  1006	1.402978897458646e-03	7.498942093324550e+01	4.123304459700413e+00
1.780000e+08	  3	  3000	  2337	2.132285791779967e-03	7.498942093324550e+01	4.563797286229602e+00
1.790000e+08	  3	  3000	  2556	1.539658265878658e-03	7.498942093324550e+01	5.001218981838522e+00
1.800000e+08	  3	  3000	   524	1.879736392450929e-03	7.498942093324550e+01	5.438826440874957e+00
1.810000e+08	  3	  3000	   227	1.753841211043133e-03	7.498942093324550e+01	5.879311491118706e+00
1.820000e+08	  3	  3000	  1106	1.330607720864922e-03	7.498942093324550e+01	6.317639955137553e+00
1.830000e+08	  3	  3000	     2	8.115979065418192e-06	7.498942093324550e+01	6.755517365501300e+00
1.840000e+08	  3	  3000	  1265	1.050662570074356e-03	7.498942093324550e+01	7.195948060976098e+00
1.850000e+08	  3	  3000	     3	8.926984041462265e-06	7.498942093324550e+01	7.631508163190856e+00
1.860000e+08	  3	  3000	   657	1.084137772771207e-03	7.498942093324550e+01	8.071245046481575e+00
1.870000e+08	  3	  3000	  2192	2.349418067568515e-03	7.498942093324550e+01	8.505865041058025e+00
1.880000e+08	  3	  3000	  1742	1.678734364224794e-03	7.498942093324550e+01	8.943865740839593e+00
1.890000e+08	  3	  3000	  1058	1.525976439450103e-03	7.498942093324550e+01	9.382754221536317e+00
1.900000e+08	  3	  3000	  2949	1.696579047852633e-03	7.498942093324550e+01	9.823329218739168e+00
1.910000e+08	  3	  3000	  2807	1.207510478576603e-03	7.498942093324550e+01	1.025810492273775e+01
1.920000e+08	  3	  3000	  2158	1.145171093860299e-03	7.498942093324550e+01	1.069941868283550e+01
1.930000e+08	  3	  3000	     1	7.156942946447705e-06	7.498942093324550e+01	1.113620705942666e+01
1.940000e+08	  3	  3000	  1903	2.296932657667544e-03	7.498942093324550e+01	1.157442305696507e+01
1.950000e+08	  3	  3000	  2695	1.320869499988531e-03	7.498942093324550e+01	1.201350432666006e+01
1.960000e+08	  3	  3000	   486	1.531344690658449e-03	7.498942093324550e+01	1.245045165430183e+01
1.970000e+08	  3	  3000	   413	2.074986460180164e-03	7.498942093324550e+01	1.288921671443087e+01
1.980000e+08	  3	  3000	     1	6.188691455474072e-06	7.498942093324550e+01	1.332700582826502e+01
1.990000e+08	  3	  3000	  2075	1.690802702837123e-03	7.498942093324550e+01	1.376709134888115e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.000000e+08	  3	  3000	  2355	1.468108704197182e-03	7.498942093324550e+01	1.420316260104829e+01
2.010000e+08	  3	  3000	   138	1.801536991765856e-03	7.498942093324550e+01	1.464521142305621e+01
2.020000e+08	  3	  3000	  2504	1.644994581073977e-03	7.498942093324550e+01	1.508020865161355e+01
2.030000e+08	  3	  3000	   923	1.830344886336517e-03	7.498942093324550e+01	1.552157911295387e+01
2.040000e+08	  3	  3000	     3	9.110117792508636e-06	7.498942093324550e+01	1.595791284682150e+01
2.050000e+08	  3	  3000	     1	6.091826259337667e-06	7.498942093324550e+01	1.639483271109790e+01
2.060000e+08	  3	  3000	  1673	1.560330907120354e-03	7.498942093324550e+01	1.684344834268671e+01
2.070000e+08	  3	  3000	    69	2.089388161467164e-03	7.498942093324550e+01	1.727931173239722e+01
2.080000e+08	  3	  3000	     1	7.116904629160783e-06	7.498942093324550e+01	1.771788351233971e+01
2.090000e+08	  3	  3000	  2440	2.037702828714333e-03	7.498942093324550e+01	1.815597138256570e+01
2.100000e+08	  3	  3000	     1	7.265351908842656e-06	7.498942093324550e+01	1.859399669369393e+01
2.110000e+08	  3	  3000	  2932	1.224220158157134e-03	7.498942093324550e+01	1.903211443569889e+01
2.120000e+08	  3	  3000	   657	1.192218232110006e-03	7.498942093324550e+01	1.947253131173061e+01
2.130000e+08	  3	  3000	     3	9.611942959962438e-06	7.498942093324550e+01	1.990875746666714e+01
2.140000e+08	  3	  3000	     2	8.485252682975517e-06	7.498942093324550e+01	2.034686529752680e+01
2.150000e+08	  3	  3000	   534	1.454238451785560e-03	7.498942093324550e+01	2.078479369541898e+01
2.160000e+08	  3	  3000	  1630	2.494661142219862e-03	7.498942093324550e+01	2.122181889206124e+01
2.170000e+08	  3	  3000	  1526	1.509334085240706e-03	7.498942093324550e+01	2.166248965677433e+01
2.180000e+08	  3	  3000	  1222	1.844287585044433e-03	7.498942093324550e+01	2.210070388765682e+01
2.190000e+08	  3	  3000	  1851	2.279091431141949e-03	7.498942093324550e+01	2.253778838287361e+01
2.200000e+08	  3	  3000	   460	2.241683009114751e-03	7.498942093324550e+01	2.297897266160533e+01
2.210000e+08	  3	  3000	  2750	1.237317966599941e-03	7.498942093324550e+01	2.341496087407166e+01
t_sys = 9.857214e+01 [yr]	i = 2276	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
2.220000e+08	  3	  3000	     1	6.421162863246172e-06	7.498942093324550e+01	2.385672554669606e+01
2.230000e+08	  3	  3000	     1	6.997363966508752e-06	7.498942093324550e+01	2.429359147992596e+01
2.240000e+08	  3	  3000	     1	5.949637694273931e-06	7.498942093324550e+01	2.473292371650449e+01
2.250000e+08	  3	  3000	     2	7.790848491191377e-06	9.999999999999989e+01	1.585338893250246e-01
